sample,cultivar,plant_num,leaf,background,damaged,undamaged,leaf_area_px,percent_damage
J8,J,8,10,298894,56,184641,184697,0.030319929397878687
J8,J,8,11,235520,36,114508,114544,0.03142897052660986
J8,J,8,12,182101,78,167885,167963,0.046438799021213006
J8,J,8,13,455161,87,433730,433817,0.02005453912594481
J8,J,8,14,550633,47,338298,338345,0.013891146610708005
J8,J,8,15,425381,24,268435,268459,0.008939912612354214
J8,J,8,16,287449,13,156135,156148,0.008325434843866076
J8,J,8,17,282605,62,160930,160992,0.03851123037169549
J8,J,8,18,430016,178,323790,323968,0.054943698143026465
J8,J,8,19,408470,121,345393,345514,0.035020288613485995
J8,J,8,2,379863,24,164163,164187,0.014617478850335288
J8,J,8,20,220353,13,172422,172435,0.007539072694058631
J8,J,8,21,209525,28,183235,183263,0.015278588694935693
J8,J,8,22,468365,5998,355661,361659,1.658468336195145
J8,J,8,23,477550,133,490765,490898,0.027093204698328367
J8,J,8,24,248059,300,203321,203621,0.14733254428570727
J8,J,8,25,235660,137,215883,216020,0.06342005369873159
J8,J,8,26,218001,4635,82101,86736,5.3438018815716655
J8,J,8,27,476010,200,443410,443610,0.04508464642366042
J8,J,8,28,429713,181,328510,328691,0.055066916952396024
J8,J,8,29,356018,3,133089,133092,0.00225407988459111
J8,J,8,3,340605,157,351878,352035,0.04459783828312526
J8,J,8,30,332779,140,226781,226921,0.06169547992473151
J8,J,8,31,454116,92,486544,486636,0.018905300881973387
J8,J,8,32,362353,157,254788,254945,0.06158190982368747
J8,J,8,33,361737,378,276675,277053,0.13643598878192983
J8,J,8,34,369653,310,299934,300244,0.1032493571894859
J8,J,8,35,165653,40,56963,57003,0.07017174534673613
J8,J,8,36,285675,31,158707,158738,0.019529035265657874
J8,J,8,4,262818,82,190476,190558,0.04303151796303487
J8,J,8,5,242516,128,161222,161350,0.07933064766036567
J8,J,8,6,245020,394,213130,213524,0.18452258294149604
J8,J,8,7,421310,888,301705,302593,0.29346349717277004
J8,J,8,8,411492,231,240579,240810,0.095926248909929
J8,J,8,9,201720,150,185384,185534,0.08084771524356722
J8,J,8,T,497821,952,484132,485084,0.19625466929439028
J9,J,9,1,675376,630,299891,300521,0.209635932264301
J9,J,9,10,245630,32,146814,146846,0.021791536711929505
J9,J,9,11,199237,21,260742,260763,0.008053289768870583
J9,J,9,12,252771,328,206901,207229,0.1582790053515676
J9,J,9,13,349597,449,321072,321521,0.13964873212014145
J9,J,9,14,264838,54,218430,218484,0.024715768660405337
J9,J,9,15,182348,7,133881,133888,0.005228250478011473
J9,J,9,16,240219,0,76017,76017,0
J9,J,9,17,212069,18,202142,202160,0.00890383854372774
J9,J,9,18,241362,469,252618,253087,0.1853117702608194
J9,J,9,19,145309,48,76052,76100,0.06307490144546649
J9,J,9,2,281554,14,221272,221286,0.006326654194119827
J9,J,9,20,277913,79,360450,360529,0.02191224561685745
J9,J,9,21,375342,109,262991,263100,0.04142911440516914
J9,J,9,22,417069,115,431240,431355,0.026660175493503035
J9,J,9,23,171452,13,187410,187423,0.006936181791989244
J9,J,9,24,237206,23,256501,256524,0.00896602267234255
J9,J,9,25,296134,13,197583,197596,0.006579080548189235
J9,J,9,26,374057,46,119627,119673,0.03843807709341288
J9,J,9,27,299839,95,193796,193891,0.048996601183138984
J9,J,9,28,153955,40,108895,108935,0.036719144443934454
J9,J,9,29,223821,25,219444,219469,0.011391130410217387
J9,J,9,3,305525,12,265429,265441,0.0045207786287724955
J9,J,9,30,396101,136,357305,357441,0.038048237331475686
J9,J,9,31,267212,114,148947,149061,0.07647875701893855
J9,J,9,32,386831,270,347524,347794,0.07763216156690454
J9,J,9,33,438801,32,295792,295824,0.010817242684839634
J9,J,9,34,538718,246,660472,660718,0.03723222312696188
J9,J,9,35,181767,65,166999,167064,0.038907245127615765
J9,J,9,36,269590,110,335912,336022,0.03273595181267893
J9,J,9,37,265592,26,197802,197828,0.013142730048324808
J9,J,9,38,368016,56,95348,95404,0.058697748522074544
J9,J,9,39,270901,27,349484,349511,0.007725078752886175
J9,J,9,4,307135,231,281434,281665,0.08201231959952426
J9,J,9,40,388219,150,387040,387190,0.03874066995531909
J9,J,9,41,540061,30,434513,434543,0.006903804686762875
J9,J,9,42,257504,73,213036,213109,0.034254771032664035
J9,J,9,43,286518,13,268697,268710,0.004837929366231253
J9,J,9,44,306208,32,363245,363277,0.008808705202916782
J9,J,9,45,280072,77,215256,215333,0.035758569285710966
J9,J,9,5,617240,90,832030,832120,0.010815747728692978
J9,J,9,6,282793,12,175774,175786,0.0068264821999476635
J9,J,9,7,346118,46,112415,112461,0.0409030686193436
J9,J,9,8,487557,82,313681,313763,0.026134375308752147
J9,J,9,9,514255,111,424714,424825,0.026128405814158772
J9,J,9,T,377409,112,321170,321282,0.03486034075983093
L10,L,10,1,386875,550,493723,494273,0.1112745385647203
L10,L,10,10,577938,35,566667,566702,0.006176085491139964
L10,L,10,11,272060,41,149261,149302,0.02746111907409144
L10,L,10,12,391702,86,312084,312170,0.02754909184098408
L10,L,10,13,280249,39,196412,196451,0.01985227868527012
L10,L,10,14,247688,276,246061,246337,0.11204163402168575
L10,L,10,15,409385,380,325935,326315,0.11645189464168058
L10,L,10,16,470643,556,487841,488397,0.11384181311515018
L10,L,10,17,320472,51,144885,144936,0.0351879450240106
L10,L,10,18,395656,157,401125,401282,0.03912460563892724
L10,L,10,19,477558,126,466413,466539,0.027007388449840207
L10,L,10,2,335713,283,272125,272408,0.10388828521922999
L10,L,10,20,394515,137,203068,203205,0.06741960089564726
L10,L,10,21,281447,125,62928,63053,0.19824592009896436
L10,L,10,22,205805,31,57944,57975,0.05347132384648555
L10,L,10,23,217066,658,146702,147360,0.44652551574375676
L10,L,10,24,271491,86,181915,182001,0.04725248762369438
L10,L,10,25,206796,528,262476,263004,0.200757402929233
L10,L,10,26,395546,418,356286,356704,0.11718399569390868
L10,L,10,27,603331,737,636276,637013,0.1156962259796896
L10,L,10,28,461341,488,422945,423433,0.11524845725297746
L10,L,10,29,253969,64,207183,207247,0.030881026022089586
L10,L,10,3,248399,3609,133012,136621,2.6416143931020852
L10,L,10,30,212245,40,99125,99165,0.0403368123834014
L10,L,10,31,193719,2303,161530,163833,1.405699706408355
L10,L,10,32,431168,1727,566334,568061,0.30401664609962664
L10,L,10,33,316870,342,245528,245870,0.13909789726278113
L10,L,10,34,198472,640,88552,89192,0.7175531437797111
L10,L,10,35,276489,48,120183,120231,0.039923147940215085
L10,L,10,36,343937,29,218750,218779,0.013255385571741347
L10,L,10,37,335424,848,249628,250476,0.3385553905364187
L10,L,10,38,336625,116,338529,338645,0.03425415996102113
L10,L,10,39,250367,3067,218971,222038,1.3812950936326214
L10,L,10,4,80122,11,40935,40946,0.02686465100376105
L10,L,10,40,311904,186,318046,318232,0.058447924784433995
L10,L,10,41,511782,241,563260,563501,0.042768335814843274
L10,L,10,42,557060,378,517845,518223,0.07294157148563456
L10,L,10,43,439386,339,281776,282115,0.12016376300444853
L10,L,10,44,234647,512,159917,160429,0.31914429436074526
L10,L,10,45,211901,564,182611,183175,0.3079022792411628
L10,L,10,46,165558,35,47995,48030,0.07287112221528211
L10,L,10,47,221401,112,143819,143931,0.07781506416268906
L10,L,10,48,353990,3555,329141,332696,1.0685430543198597
L10,L,10,49,262362,377,149375,149752,0.2517495592713286
L10,L,10,5,459745,412,517283,517695,0.07958353857000744
L10,L,10,50,195163,309,81444,81753,0.3779677809988624
L10,L,10,51,374204,315,378561,378876,0.08314065815728629
L10,L,10,52,570031,703,579602,580305,0.12114319194216833
L10,L,10,53,572632,779,500989,501768,0.15525103234961177
L10,L,10,54,385420,1100,279354,280454,0.39222118422272456
L10,L,10,55,393414,76,201182,201258,0.0377624740382991
L10,L,10,56,546394,118,344043,344161,0.034286278805559026
L10,L,10,57,147442,38,52504,52542,0.07232309390582771
L10,L,10,58,232317,322,131742,132064,0.24382117761085534
L10,L,10,59,230440,1496,261403,262899,0.56903982137627
L10,L,10,6,367910,819,465751,466570,0.1755363611033714
L10,L,10,60,378361,777,453278,454055,0.17112464349032605
L10,L,10,61,470332,4067,559944,564011,0.7210852270611743
L10,L,10,62,196705,13,86264,86277,0.01506774690821424
L10,L,10,7,288111,7923,100718,108641,7.292826833331799
L10,L,10,8,304143,26,92583,92609,0.0280750251055513
L10,L,10,9,545177,2023,597440,599463,0.3374687011541997
L11,L,11,1a,392687,182,185182,185364,0.09818519237823958
L11,L,11,10a,533053,413,570504,570917,0.07233976217208456
L11,L,11,11a,299499,529,254462,254991,0.20745830244989039
L11,L,11,12a,373528,220,333508,333728,0.06592194841307891
L11,L,11,13a,609986,1084,413556,414640,0.2614316033185414
L11,L,11,14a,301221,792,127122,127914,0.6191660021576997
L11,L,11,16a,180340,274,71044,71318,0.38419473344737654
L11,L,11,17a,172175,0,96753,96753,0
L11,L,11,18a,895590,957,642444,643401,0.14874083192285992
L11,L,11,19a,407930,69,221256,221325,0.031175872585564215
L11,L,11,2a,449710,170,558440,558610,0.030432681119206606
L11,L,11,20a,417189,66,237059,237125,0.027833421191354773
L11,L,11,21a,236843,24,87691,87715,0.02736134070569458
L11,L,11,23a,291241,1620,98775,100395,1.6136261766024205
L11,L,11,24a,344414,1672,214080,215752,0.7749638473803255
L11,L,11,25a,746377,727,616999,617726,0.1176897200376866
L11,L,11,26a,300030,452,409518,409970,0.11025196965631633
L11,L,11,27a,564310,204,531154,531358,0.03839219509257412
L11,L,11,28a,254921,130,162145,162275,0.08011092281620706
L11,L,11,29a,166991,121,152110,152231,0.07948446768398026
L11,L,11,3a,745468,687,683441,684128,0.1004198044810328
L11,L,11,30a,519254,528,269810,270338,0.19531105504960458
L11,L,11,31a,344064,259,223967,224226,0.11550846021424813
L11,L,11,32a,283240,776,119904,120680,0.6430228704010607
L11,L,11,33a,719669,1026,790344,791370,0.12964858410098942
L11,L,11,34a,553234,1185,591671,592856,0.1998799033829463
L11,L,11,35a,449587,3220,563563,566783,0.5681186626980697
L11,L,11,36a,295964,673,206283,206956,0.3251898954367112
L11,L,11,37a,375800,32,486116,486148,0.006582357635946255
L11,L,11,38a,235895,8,59547,59555,0.013432961128368736
L11,L,11,39a,652492,459,593657,594116,0.07725763992217008
L11,L,11,4a,318784,3951,143000,146951,2.688651319147199
L11,L,11,40a,342172,1865,282267,284132,0.6563850604648543
L11,L,11,41a,628811,15164,590387,605551,2.5041656276680246
L11,L,11,42a,337751,591,249658,250249,0.23616477987924026
L11,L,11,43a,334612,40,171616,171656,0.023302418791070513
L11,L,11,44a,372738,49,133481,133530,0.03669587358645997
L11,L,11,45a,224660,56,91304,91360,0.06129597197898424
L11,L,11,46a,398594,55,283007,283062,0.019430372144618492
L11,L,11,47a,422155,649,637936,638585,0.10163094967780327
L11,L,11,48a,140467,14,48895,48909,0.02862458852154
L11,L,11,49a,342934,46,313340,313386,0.014678383846119481
L11,L,11,5a,423465,4650,339705,344355,1.3503506555734635
L11,L,11,50a,212320,311,102549,102860,0.3023527124246549
L11,L,11,51a,227134,281,116500,116781,0.24062133394987198
L11,L,11,52a,198785,368,96527,96895,0.37979255895557046
L11,L,11,53a,453478,1869,384663,386532,0.4835304709571264
L11,L,11,54a,252840,4,217368,217372,0.0018401634065104981
L11,L,11,55a,431689,882,395191,396073,0.22268622198433116
L11,L,11,56a,265949,15,126836,126851,0.011824896926315125
L11,L,11,6a,319007,635,150053,150688,0.42140050966234865
L11,L,11,7a,381261,460,226784,227244,0.20242558659414547
L11,L,11,8a,666519,551,623247,623798,0.08832987601755697
L11,L,11,9a,755180,3927,457333,461260,0.8513636560724971
L12,L,12,1b,262409,2184,148435,150619,1.4500162662081146
L12,L,12,10b,458111,407,364154,364561,0.11164112453059982
L12,L,12,11b,324441,521,171958,172479,0.3020657587300483
L12,L,12,12b,298673,1341,278278,279619,0.47958114434283794
L12,L,12,13b,434100,96,380670,380766,0.02521233513496478
L12,L,12,2b,373839,4868,333129,337997,1.4402494696698491
L12,L,12,3b,256535,67,103758,103825,0.06453166385745245
L12,L,12,4b,283488,136,140240,140376,0.09688265800421725
L12,L,12,5b,333624,164,90076,90240,0.18173758865248227
L12,L,12,6b,372904,410,147140,147550,0.277871907827855
L12,L,12,7b,453543,306,396576,396882,0.07710100231303006
L12,L,12,8b,431271,62,235199,235261,0.026353709284581806
L12,L,12,9b,479927,217,249126,249343,0.08702871145370032
L13,L,13,1a,172733,22,130913,130935,0.016802230114178793
L13,L,13,10a,300972,89,236298,236387,0.03765012458383921
L13,L,13,11a,327417,91,363938,364029,0.024998008400429636
L13,L,13,12a,260486,158,118820,118978,0.1327976600716099
L13,L,13,13a,556805,79,541010,541089,0.014600185921354899
L13,L,13,14a,396036,211,328361,328572,0.0642172796221224
L13,L,13,15a,415799,41,308768,308809,0.013276815118730346
L13,L,13,16a,324056,32,185512,185544,0.017246583020739014
L13,L,13,17a,308129,153,256758,256911,0.059553697583988235
L13,L,13,18a,234965,43,98692,98735,0.043550919126955995
L13,L,13,19a,330677,26,362927,362953,0.007163461935842933
L13,L,13,2a,384163,182,504235,504417,0.03608125816536715
L13,L,13,20a,265510,111,318391,318502,0.034850644579939846
L13,L,13,21a,347961,21,312006,312027,0.006730186810756761
L13,L,13,22a,304592,88,179353,179441,0.04904118902591938
L13,L,13,23a,226466,27,64171,64198,0.04205738496526371
L13,L,13,24a,264134,141,231924,232065,0.060758839118350456
L13,L,13,25a,278105,22,198711,198733,0.011070129268918599
L13,L,13,26a,386899,78,676106,676184,0.01153532174674349
L13,L,13,27a,468066,33,390971,391004,0.008439811357428568
L13,L,13,28a,430120,46,267930,267976,0.017165716332805923
L13,L,13,29a,274564,69,150071,150140,0.04595710670041295
L13,L,13,3a,248437,25,95058,95083,0.026292817853875036
L13,L,13,30a,353547,0,71157,71157,0
L13,L,13,31a,333307,869,272828,273697,0.31750439354468624
L13,L,13,32a,449835,338,427599,427937,0.07898358870581416
L13,L,13,33a,276069,471,103120,103591,0.45467270322711434
L13,L,13,34a,368597,1488,496501,497989,0.2988017807622257
L13,L,13,35a,442614,750,574731,575481,0.13032576227538353
L13,L,13,36a,338060,313,283003,283316,0.11047734684945432
L13,L,13,37a,482658,548,353344,353892,0.15484950210798773
L13,L,13,38a,346902,254,398512,398766,0.06369650371395756
L13,L,13,39a,214368,1090,85298,86388,1.2617493170347733
L13,L,13,4a,311693,64,283968,284032,0.02253267237494367
L13,L,13,40a,226826,98,73832,73930,0.1325578249695658
L13,L,13,41a,470875,121,488439,488560,0.02476666120844932
L13,L,13,42a,336365,1128,361633,362761,0.3109485308508908
L13,L,13,43a,189331,97,82525,82622,0.11740214470722084
L13,L,13,44a,300967,10,154500,154510,0.006472073004983496
L13,L,13,45a,597019,495,502626,503121,0.09838587536596564
L13,L,13,46a,313986,1560,298710,300270,0.5195324208212609
L13,L,13,47a,294252,0,217961,217961,0
L13,L,13,48a,229174,0,97426,97426,0
L13,L,13,49a,229449,51,115468,115519,0.0441485816186082
L13,L,13,5a,356536,128,338641,338769,0.037783858617524035
L13,L,13,50a,462700,274,430840,431114,0.06355627513836247
L13,L,13,51a,300504,74,192787,192861,0.0383696029783108
L13,L,13,52a,482990,324,386786,387110,0.08369714034770478
L13,L,13,53a,138335,137,107158,107295,0.12768535346474671
L13,L,13,54a,174032,1,176915,176916,5.652400009043839e-4
L13,L,13,55a,648476,173,677351,677524,0.025534150819749562
L13,L,13,56a,185137,510,212171,212681,0.23979575044315196
L13,L,13,57a,556213,107,648577,648684,0.016494934359410747
L13,L,13,58a,328938,123,281320,281443,0.04370334312809343
L13,L,13,59a,260165,496,203272,203768,0.24341407875623255
L13,L,13,6a,189776,0,97201,97201,0
L13,L,13,60a,352930,49,123349,123398,0.03970890938264802
L13,L,13,61a,626795,173,533808,533981,0.03239815648871402
L13,L,13,62a,352252,153,288019,288172,0.053093291506461415
L13,L,13,63a,369619,120,199886,200006,0.059998200053998384
L13,L,13,64a,536135,122,449109,449231,0.027157520295794366
L13,L,13,65a,303125,6,307144,307150,0.0019534429431873677
L13,L,13,66a,139468,76,92413,92489,0.08217193395971413
L13,L,13,7a,304585,268,363347,363615,0.0737043301293951
L13,L,13,8a,136482,39,63121,63160,0.06174794173527549
L13,L,13,9a,462661,409,441106,441515,0.09263558429498432
L13,L,13,1b,486828,242,225402,225644,0.10724858626863555
L13,L,13,10b,326498,97,93573,93670,0.1035550336286965
L13,L,13,11b,675072,68,667068,667136,0.010192824251726785
L13,L,13,2b,403503,27,175438,175465,0.015387684153534892
L13,L,13,3b,225697,9,48204,48213,0.018667164457718873
L13,L,13,4b,285614,420,172990,173410,0.242200565134652
L13,L,13,5b,293438,12,210926,210938,0.00568887540414719
L13,L,13,6b,456107,1497,291101,292598,0.5116234560728372
L13,L,13,7b,584088,103,407609,407712,0.025262930696177695
L13,L,13,8b,722076,264,435105,435369,0.060638217236413244
L13,L,13,9b,315695,2,104471,104473,0.001914370220056857
L13,L,13,T,317177,626,303674,304300,0.20571804140650674
L14,L,14,1,216130,3672,69032,72704,5.050616197183098
L14,L,14,10,348420,49,231863,231912,0.021128703991169066
L14,L,14,11,164380,39,100234,100273,0.03889381987175013
L14,L,14,12,118286,62,60704,60766,0.10203074087483133
L14,L,14,13,152536,33,74126,74159,0.044498981917231895
L14,L,14,14,151621,227,156224,156451,0.14509335191210027
L14,L,14,15,214708,183,182993,183176,0.09990391754378303
L14,L,14,16,92312,26,44414,44440,0.0585058505850585
L14,L,14,17,198669,87,121381,121468,0.07162380215365363
L14,L,14,18,331572,443,357955,358398,0.12360560047768124
L14,L,14,19,393752,242,327350,327592,0.07387237783584459
L14,L,14,2,192915,1339,86169,87508,1.5301458152397494
L14,L,14,20,299373,284,410273,410557,0.06917431684272829
L14,L,14,21,266882,477,166711,167188,0.28530755795870516
L14,L,14,22,272107,154,161809,161963,0.09508344498434827
L14,L,14,23,301994,298,212084,212382,0.14031320921735366
L14,L,14,24,240076,494,99054,99548,0.496243018443364
L14,L,14,25,417932,351,325416,325767,0.10774572010056266
L14,L,14,26,293739,458,340555,341013,0.13430573028007728
L14,L,14,27,156002,124,65570,65694,0.1887539196882516
L14,L,14,28,403618,205,382711,382916,0.053536545874290964
L14,L,14,29,332804,540,199606,200146,0.269803043778042
L14,L,14,3,264679,4982,144480,149462,3.3332887289076822
L14,L,14,30,183836,524,154220,154744,0.3386237915524996
L14,L,14,31,289259,164,312806,312970,0.05240118861232706
L14,L,14,32,462566,3655,400163,403818,0.9051107181948302
L14,L,14,33,246060,78,173393,173471,0.04496428797897055
L14,L,14,34,278560,350,245860,246210,0.14215507087445678
L14,L,14,35,272933,241,291026,291267,0.08274195154274257
L14,L,14,36,143503,145,116027,116172,0.12481492958716386
L14,L,14,37,206279,69,53327,53396,0.1292231627837291
L14,L,14,38,166890,7,52143,52150,0.013422818791946307
L14,L,14,39,151668,3,84389,84392,0.0035548393212626794
L14,L,14,4,427532,560,365918,366478,0.1528058983076747
L14,L,14,40,217168,100,156716,156816,0.06376900316294255
L14,L,14,41,161181,607,100964,101571,0.5976115229740773
L14,L,14,42,220980,625,185120,185745,0.33648281245793965
L14,L,14,43,216160,113,214402,214515,0.052676968976528446
L14,L,14,44,391751,544,330377,330921,0.16438968817331026
L14,L,14,45,445086,574,355560,356134,0.1611752879534108
L14,L,14,46,414775,490,508915,509405,0.09619065380198466
L14,L,14,47,543755,597,562592,563189,0.10600349083522582
L14,L,14,48,539829,1332,564159,565491,0.2355475153450718
L14,L,14,49,342375,136,343085,343221,0.039624615043951275
L14,L,14,5,204156,1247,201989,203236,0.6135723985908008
L14,L,14,50,171809,26,132548,132574,0.019611688566385566
L14,L,14,6,435913,264,369272,369536,0.07144094215448563
L14,L,14,7,182817,87,80506,80593,0.10794982194483392
L14,L,14,8,182817,32,128635,128667,0.024870401890150544
L14,L,14,9,240885,10303,152844,163147,6.315163625442086
L15,L,15,1a,615883,269,515470,515739,0.05215816527352013
L15,L,15,10a,226341,36,236680,236716,0.015208097467006876
L15,L,15,11a,287347,198,287315,287513,0.06886645125611711
L15,L,15,12a,184252,6,181537,181543,0.003305002120709694
L15,L,15,13a,303882,3,136369,136372,0.00219986507494207
L15,L,15,14a,282873,604,253015,253619,0.23815250434707178
L15,L,15,15a,181855,9,43244,43253,0.02080780523894296
L15,L,15,16a,501066,158,383224,383382,0.04121215915196853
L15,L,15,17a,598739,2283,475768,478051,0.4775641092686763
L15,L,15,18a,451757,460,574163,574623,0.08005248658685782
L15,L,15,19a,404560,377,569855,570232,0.06611344154659858
L15,L,15,2a,561963,674,595267,595941,0.11309844430908429
L15,L,15,20a,176062,42,217016,217058,0.019349666909305344
L15,L,15,21a,316911,72,76137,76209,0.09447703027201512
L15,L,15,22a,192726,2,143260,143262,0.0013960436124024515
L15,L,15,23a,334564,1737,356487,358224,0.48489213453034974
L15,L,15,24a,280666,126,316342,316468,0.03981445201410569
L15,L,15,25a,337174,320,411990,412310,0.07761150590575053
L15,L,15,26a,202506,945,136549,137494,0.6873027186640871
L15,L,15,27a,276524,619,371631,372250,0.16628609805238415
L15,L,15,28a,120260,36,104157,104193,0.03455126544009674
L15,L,15,29a,498711,158,531631,531789,0.02971103200705543
L15,L,15,3a,246782,244,214750,214994,0.11349153929877112
L15,L,15,30a,129877,31,45913,45944,0.06747344593418074
L15,L,15,31a,192377,194,197995,198189,0.09788636099884454
L15,L,15,32a,252487,21,250496,250517,0.008382664649504825
L15,L,15,33a,347155,79,155770,155849,0.05069009104966988
L15,L,15,34a,320624,173,365545,365718,0.04730420706664698
L15,L,15,35a,252312,292,368715,369007,0.07913129019232698
L15,L,15,36a,433822,524,490170,490694,0.10678752949903605
L15,L,15,37a,111412,27,41831,41858,0.06450379855702613
L15,L,15,38a,370590,860,437204,438064,0.19631834617772748
L15,L,15,39a,323267,2727,261215,263942,1.03318153230634
L15,L,15,4a,301017,24,266166,266190,0.009016116307900371
L15,L,15,40a,207543,62,73260,73322,0.08455852268077794
L15,L,15,41a,222273,45,215959,216004,0.020832947538008555
L15,L,15,42a,188559,1397,157116,158513,0.8813157280475419
L15,L,15,43a,336456,350,417754,418104,0.0837112297418824
L15,L,15,44a,268670,472,318378,318850,0.14803198996393288
L15,L,15,45a,331717,17,212640,212657,0.007994093775422394
L15,L,15,46a,284843,63,149254,149317,0.04219211476255215
L15,L,15,47a,391451,155,459410,459565,0.033727546701772325
L15,L,15,48a,181211,39,84935,84974,0.045896391837503235
L15,L,15,49a,269044,365,247349,247714,0.14734734411458375
L15,L,15,5a,313722,3076,292564,295640,1.040454606954404
L15,L,15,50a,125560,17,56187,56204,0.030246957511920858
L15,L,15,51a,239069,187,177417,177604,0.1052904213869057
L15,L,15,52a,309940,652,248182,248834,0.2620220709388588
L15,L,15,53a,167423,1044,110533,111577,0.9356767075651793
L15,L,15,54a,371204,315,279235,279550,0.1126810946163477
L15,L,15,55a,497023,680,219110,219790,0.30938623231266205
L15,L,15,56a,589527,431,552322,552753,0.07797334433282135
L15,L,15,57a,516981,956,622363,623319,0.1533725107047916
L15,L,15,58a,320883,260,191170,191430,0.13581988194117955
L15,L,15,59a,238878,15,157907,157922,0.00949835994984866
L15,L,15,6a,293221,125,187029,187154,0.06678991632559284
L15,L,15,7a,432082,762,493529,494291,0.15416020117703944
L15,L,15,8a,701510,705,457276,457981,0.1539365170170815
L15,L,15,9a,334692,807,100499,101306,0.7965964503583204
L15,L,15,T,296890,334,198726,199060,0.16778860645031649
L15,L,15,1b,274771,591,164200,164791,0.35863609056319823
L15,L,15,10b,284191,297,254717,255014,0.11646419412267561
L15,L,15,11b,216428,92,118122,118214,0.07782496151048099
L15,L,15,12b,186861,70,46567,46637,0.15009541780131655
L15,L,15,13b,374494,352,327618,327970,0.10732688965454157
L15,L,15,14b,311106,1821,139693,141514,1.2867984793024012
L15,L,15,15b,440366,636,378178,378814,0.16789242213856934
L15,L,15,16b,291037,128,271807,271935,0.04707007189218012
L15,L,15,17b,557599,589,471384,471973,0.12479527430594547
L15,L,15,18b,435119,163,390366,390529,0.04173825759418635
L15,L,15,19b,211624,6,103136,103142,0.005817222857807683
L15,L,15,2b,369420,344,260929,261273,0.13166304976021248
L15,L,15,20b,484544,381,373009,373390,0.10203808350518226
L15,L,15,21b,334174,1582,395094,396676,0.3988141455495165
L15,L,15,22b,174656,31,134833,134864,0.022986119349863568
L15,L,15,23b,485729,883,447240,448123,0.19704411512017905
L15,L,15,24b,299316,82,238286,238368,0.03440059068331319
L15,L,15,25b,536426,319,398343,398662,0.08001765906958777
L15,L,15,3b,217629,424,233769,234193,0.18104725589577828
L15,L,15,4b,300362,96,198022,198118,0.04845597068413774
L15,L,15,5b,245582,47,252851,252898,0.018584567691322194
L15,L,15,6b,201198,2,110127,110129,0.0018160520843737797
L15,L,15,7b,523975,1306,343601,344907,0.37865279626102105
L15,L,15,8b,147148,35,105437,105472,0.033184162621359224
L15,L,15,9b,191685,274,216487,216761,0.12640650301484124
L16,L,16,1,349634,51,266275,266326,0.019149463439544018
L16,L,16,10,169592,15,131425,131440,0.011412051125989045
L16,L,16,11,279894,177,247734,247911,0.07139658990524825
L16,L,16,12,350768,171,420005,420176,0.040697231636266706
L16,L,16,13,396818,79,424133,424212,0.018622764089653285
L16,L,16,14,483966,374,643714,644088,0.058066599595086386
L16,L,16,15,654092,746,703860,704606,0.10587477256793157
L16,L,16,16,113835,59,41578,41637,0.1417008910344165
L16,L,16,17,155531,286,151033,151319,0.18900468546580404
L16,L,16,18,166884,98,150388,150486,0.06512233696157782
L16,L,16,19,122451,69,76525,76594,0.09008538527822023
L16,L,16,2,285216,178,391832,392010,0.04540700492334379
L16,L,16,20,328798,137,418105,418242,0.03275615552718283
L16,L,16,21,198369,414,88153,88567,0.4674427269750584
L16,L,16,22,292523,24,212503,212527,0.011292682812066232
L16,L,16,23,216420,1231,234733,235964,0.521689749283789
L16,L,16,24,206984,14,179211,179225,0.007811410238526992
L16,L,16,25,282202,314,318176,318490,0.09859022261295487
L16,L,16,26,217270,123,210287,210410,0.058457297656955474
L16,L,16,27,134927,18,114885,114903,0.015665387326701655
L16,L,16,28,340016,104,340976,341080,0.030491380321332237
L16,L,16,29,261477,1463,159320,160783,0.9099220688754408
L16,L,16,3,247729,21,167960,167981,0.012501413850375936
L16,L,16,30,384757,132,434321,434453,0.030383033377603563
L16,L,16,31,202244,66,72182,72248,0.09135200974421437
L16,L,16,32,158754,194,61748,61942,0.31319621581479445
L16,L,16,33,356888,95,373833,373928,0.025405960505765816
L16,L,16,34,381480,176,388834,389010,0.04524305287781805
L16,L,16,35,219155,64,223041,223105,0.028686044687478988
L16,L,16,36,249850,336,192074,192410,0.1746270983836599
L16,L,16,37,294681,930,320455,321385,0.2893725593913842
L16,L,16,38,280137,334,241689,242023,0.13800341289877407
L16,L,16,39,415694,67,328927,328994,0.020365113041575227
L16,L,16,4,167875,3,82416,82419,0.003639937393076839
L16,L,16,40,125436,9,98163,98172,0.009167583425009167
L16,L,16,41,314326,74,347160,347234,0.021311277121480038
L16,L,16,42,154785,33,98806,98839,0.03338763038881413
L16,L,16,43,241036,371,353253,353624,0.10491369364070312
L16,L,16,44,217329,278,271609,271887,0.10224836053213282
L16,L,16,45,168953,153,133490,133643,0.1144841106530084
L16,L,16,46,392449,443,466708,467151,0.0948301512787086
L16,L,16,47,244781,1086,348662,349748,0.3105092809680113
L16,L,16,48,250344,494,295526,296020,0.1668806161745828
L16,L,16,49,328734,28,176138,176166,0.015894099883064835
L16,L,16,5,426636,132,410502,410634,0.032145414164438404
L16,L,16,50,591253,193,747304,747497,0.0258195016167289
L16,L,16,51,217546,28,175711,175739,0.01593271840627294
L16,L,16,52,204544,348,196308,196656,0.1769587503051013
L16,L,16,53,262164,2,288504,288506,6.932264840245956e-4
